,Unnamed: 0,url,score_1,score_1_url,score_2,score_2_url,score_3,score_3_url
2771,2771,https://dnd.su/bestiary/6934-shadar-kai-gloom-weaver/,0.0932165202033531,https://dnd.su/bestiary/6566-abjurer-wizard/,0.0838407224189623,https://dnd.su/bestiary/11860-shadow-horror/,0.0838352596107065,https://dnd.su/bestiary/10580-hulking-shadow/
2772,2772,https://dnd.su/bestiary/17262-sunder-shaman/,0.1595391094206852,https://dnd.su/bestiary/7760-count-thullen/,0.1587597692284396,https://dnd.su/bestiary/7038-stone-giant-dreamwalker/,0.1373258302477231,https://dnd.su/bestiary/11833-fire-giant-of-evil-fire/
2773,2773,https://dnd.su/bestiary/6932-shadar-kai-soul-monger/,0.1090261212217548,https://dnd.su/bestiary/12122-fire-hellion/,0.1013703480773994,https://dnd.su/bestiary/7183-nightmare-shepherd/,0.0973082698412371,https://dnd.su/bestiary/7025-hungry-sorrowsworn/
2774,2774,https://dnd.su/bestiary/12265-storm-crab/,0.1777838021083804,https://dnd.su/bestiary/5780-chardalyn-dragon/,0.1673461321644762,https://dnd.su/bestiary/8503-clockwork-behir/,0.1595481154513421,https://dnd.su/bestiary/12132-frost-giant-of-evil-water/
2775,2775,https://dnd.su/bestiary/17358-tempest-hart/,0.1498773218885795,https://dnd.su/bestiary/5618-countess-sansuri/,0.1159370762832396,https://dnd.su/bestiary/12265-storm-crab/,0.0948033405734534,https://dnd.su/bestiary/7188-doomwake-giant/
2776,2776,https://dnd.su/bestiary/172-storm-giant/,0.981037462708772,https://dnd.su/bestiary/7762-mirran/,0.9751261098469284,https://dnd.su/bestiary/7763-nym/,0.9741577367019834,https://dnd.su/bestiary/7764-serissa/
2777,2777,https://dnd.su/bestiary/13127-shemeshka/,0.1678543046198656,https://dnd.su/bestiary/8259-githyanki-supreme-commander/,0.1443132328427356,https://dnd.su/bestiary/83-ice-devil/,0.1413802123438601,https://dnd.su/bestiary/10607-wersten-kern/
2778,2778,https://dnd.su/bestiary/6180-shockerstomper/,0.121084552543768,https://dnd.su/bestiary/7513-juvenile-kraken/,0.0991811156598532,https://dnd.su/bestiary/83-ice-devil/,0.091567904153789,https://dnd.su/bestiary/44-death-tyrant/
2779,2779,https://dnd.su/bestiary/7039-storm-giant-quintessent/,0.2055899979493677,https://dnd.su/bestiary/12263-stone-giant-rockspeaker/,0.1761278803655889,https://dnd.su/bestiary/5069-storm-giant-skeleton/,0.1015794643608361,https://dnd.su/bestiary/102-adult-blue-dragon/
2780,2780,https://dnd.su/bestiary/12266-storm-giant-tempest-caller/,0.1713999321890845,https://dnd.su/bestiary/12170-gigant/,0.1181783578377851,https://dnd.su/bestiary/8396-iggwilv-the-witch-queen/,0.1135747563847721,https://dnd.su/bestiary/6703-drow-matron-mother/
2781,2781,https://dnd.su/bestiary/8341-shadrix-silverquill/,0.1667689511108535,https://dnd.su/bestiary/6341-elder-brain-dragon/,0.1602008235332601,https://dnd.su/bestiary/7085-zaratan/,0.1579745619972957,https://dnd.su/bestiary/100-ancient-green-dragon/
2782,2782,https://dnd.su/bestiary/7709-shield-dwarf-commoner/,0.8023606422879985,https://dnd.su/bestiary/7699-morak-urgray/,0.407240442015261,https://dnd.su/bestiary/7700-hirai-mystrum/,0.2694688572076998,https://dnd.su/bestiary/5368-thorvin-twinbeard/
2783,2783,https://dnd.su/bestiary/7406-bristled-moorbounder/,0.3383531203817361,https://dnd.su/bestiary/8057-brackish-trudge/,0.1048309245394931,https://dnd.su/bestiary/8365-bullywug-knight/,0.1016563739652571,https://dnd.su/bestiary/5992-quetzalcoatlus-zombie/
2784,2784,https://dnd.su/bestiary/7706-shield-dwarf-veteran/,0.877098770952614,https://dnd.su/bestiary/7754-jasper-dimmerchasm/,0.7336197812930028,https://dnd.su/bestiary/7722-axe-of-mirabar-soldier/,0.3807806692439486,https://dnd.su/bestiary/5823-amarith-coppervein/
